,Date,PosCt,NeuCt,NegCt,posReplyCt,posRetweetCt,posLikeCt,posQuoteCt,neuReplyCt,neuRetweetCt,neuLikeCt,neuQuoteCt,negReplyCt,negRetweetCt,negLikeCt,negQuoteCt,totalDailyTweets,Number Games,Total Attendance,Avg Attendance Per Game
2180,2018-04-07,86,5306,23,18.0,48.0,88.0,4.0,2143.0,10764.0,43448.0,1521.0,5.0,2.0,7.0,5.0,5415.0,6,113908,18984.666666666668
2181,2018-04-08,94,4985,14,31.0,404.0,2637.0,41.0,2442.0,16832.0,75398.0,2337.0,22.0,402.0,1670.0,75.0,5093.0,7,129143,18449.0
2182,2018-04-09,68,5083,17,22.0,170.0,462.0,9.0,2396.0,10865.0,47211.0,1873.0,3.0,4.0,40.0,1.0,5168.0,9,160750,17861.11111111111
2183,2018-04-10,91,4979,41,12.0,71.0,301.0,2.0,2622.0,9052.0,33278.0,1928.0,6.0,7.0,64.0,1.0,5111.0,6,109235,18205.83333333333
2184,2018-04-11,82,5043,16,5.0,16.0,89.0,2.0,2802.0,56953.0,192288.0,4176.0,4.0,2.0,26.0,3.0,5141.0,12,230976,19248.0
2185,2018-04-15,93,5088,33,15.0,80.0,258.0,5.0,2506.0,13971.0,58826.0,2043.0,7.0,4.0,27.0,4.0,5214.0,4,75444,18861.0
2186,2018-04-16,40,4986,11,11.0,32.0,94.0,4.0,2232.0,6631.0,32452.0,1070.0,2.0,0.0,6.0,0.0,5037.0,2,40349,20174.5
2187,2018-04-17,46,4738,19,10.0,18.0,206.0,2.0,1614.0,3185.0,15688.0,665.0,2.0,1.0,4.0,0.0,4803.0,3,58932,19644.0
2188,2018-04-18,64,4921,46,20.0,141.0,1069.0,3.0,2152.0,8313.0,35200.0,1413.0,16.0,8.0,40.0,3.0,5031.0,3,56820,18940.0
2189,2018-04-19,72,4869,50,32.0,368.0,1648.0,24.0,2415.0,19755.0,70933.0,3082.0,6.0,12.0,110.0,3.0,4991.0,3,56781,18927.0
2190,2018-04-20,68,4855,21,14.0,32.0,110.0,1.0,3459.0,17910.0,75710.0,4906.0,1.0,1.0,25.0,1.0,4944.0,3,56996,18998.666666666668
2191,2018-04-21,98,4948,43,127.0,131.0,670.0,29.0,2728.0,26988.0,101148.0,3364.0,5.0,18.0,57.0,4.0,5089.0,4,75632,18908.0
2192,2018-04-22,82,4946,34,18.0,6.0,62.0,2.0,3100.0,24332.0,99401.0,4692.0,3.0,3.0,9.0,0.0,5062.0,4,75414,18853.5
2193,2018-04-23,71,4953,31,14.0,11.0,79.0,0.0,2625.0,11992.0,42137.0,1988.0,2.0,2.0,18.0,1.0,5055.0,2,37284,18642.0
2194,2018-04-24,86,4765,18,16.0,34.0,470.0,5.0,2428.0,11112.0,37664.0,2399.0,17.0,22.0,63.0,6.0,4869.0,3,59391,19797.0
2195,2018-04-25,51,4822,27,7.0,8.0,109.0,1.0,1527.0,3963.0,17874.0,789.0,3.0,2.0,20.0,0.0,4900.0,4,76807,19201.75
2196,2018-04-26,81,4927,37,14.0,17.0,80.0,4.0,3615.0,11014.0,38433.0,4371.0,8.0,1.0,23.0,1.0,5045.0,1,18717,18717.0
2197,2018-04-27,51,4608,23,12.0,35.0,159.0,4.0,1419.0,2450.0,11377.0,538.0,4.0,3.0,20.0,0.0,4682.0,3,56585,18861.666666666668
2198,2018-04-28,58,5049,32,8.0,10.0,90.0,2.0,2661.0,8702.0,38565.0,2762.0,4.0,5.0,17.0,0.0,5139.0,2,38220,19110.0
2199,2018-04-29,71,4769,36,17.0,31.0,745.0,1.0,2181.0,9825.0,41956.0,772.0,3.0,2.0,13.0,0.0,4876.0,2,38617,19308.5
2200,2018-04-30,64,4926,16,11.0,5.0,37.0,2.0,2312.0,7196.0,34035.0,1552.0,4.0,6.0,12.0,1.0,5006.0,1,18624,18624.0
2201,2018-05-01,45,4708,11,8.0,6.0,33.0,2.0,2555.0,5534.0,24403.0,1677.0,1.0,0.0,5.0,1.0,4764.0,2,39550,19775.0
2202,2018-05-02,52,4773,28,10.0,8.0,25.0,3.0,2822.0,8277.0,34845.0,2768.0,10.0,4821.0,6144.0,435.0,4853.0,1,18055,18055.0
2203,2018-05-03,61,4763,49,10.0,26.0,86.0,3.0,1862.0,4993.0,21570.0,911.0,14.0,4.0,35.0,0.0,4873.0,2,38751,19375.5
2204,2018-05-04,58,4716,17,12.0,61.0,76.0,3.0,2082.0,5158.0,16506.0,1763.0,2.0,1.0,5.0,0.0,4791.0,2,36857,18428.5
2205,2018-05-05,184,4696,73,54.0,156.0,1314.0,8.0,1435.0,3504.0,20941.0,481.0,5.0,3.0,14.0,1.0,4953.0,2,41320,20660.0
2206,2018-05-06,84,4724,42,188.0,417.0,2159.0,40.0,2546.0,4557.0,21383.0,988.0,5.0,2.0,27.0,1.0,4850.0,2,36819,18409.5
2207,2018-05-07,65,4815,64,7.0,2.0,53.0,3.0,1586.0,3410.0,18225.0,458.0,15.0,66.0,207.0,4.0,4944.0,2,41498,20749.0
2208,2018-05-08,52,4815,20,26.0,133.0,77.0,3.0,2223.0,3350.0,14155.0,777.0,1.0,0.0,6.0,0.0,4887.0,2,37651,18825.5
2209,2018-05-09,57,4790,11,11.0,9.0,57.0,1.0,2340.0,5495.0,24432.0,904.0,4.0,1.0,16.0,0.0,4858.0,1,18624,18624.0
2210,2018-05-14,53,4693,29,13.0,5.0,50.0,1.0,2991.0,7185.0,27723.0,1592.0,3.0,7.0,34.0,3.0,4775.0,1,18055,18055.0
2211,2018-05-15,47,4758,20,13.0,14.0,77.0,2.0,2499.0,5869.0,28079.0,1215.0,1.0,2.0,13.0,0.0,4825.0,1,18624,18624.0
2212,2018-05-16,38,4700,20,6.0,6.0,42.0,3.0,2011.0,4145.0,19242.0,1004.0,3.0,5.0,27.0,2.0,4758.0,1,18119,18119.0
2213,2018-05-20,59,4638,11,45.0,247.0,3048.0,16.0,2483.0,8206.0,32786.0,2580.0,17.0,196.0,2301.0,11.0,4708.0,1,19596,19596.0
2214,2018-05-21,67,4644,15,34.0,138.0,531.0,61.0,2409.0,7109.0,30207.0,2699.0,1.0,3.0,48.0,3.0,4726.0,1,20562,20562.0
2215,2018-05-22,45,4700,14,4.0,6.0,67.0,1.0,2000.0,5085.0,18574.0,895.0,3.0,6.0,12.0,3.0,4759.0,1,19596,19596.0
2216,2018-05-23,51,4754,20,10.0,10.0,67.0,0.0,2712.0,8990.0,29665.0,1439.0,1.0,0.0,11.0,0.0,4825.0,1,18624,18624.0
2217,2018-05-24,58,4767,14,10.0,10.0,158.0,1.0,2120.0,5186.0,23581.0,819.0,3.0,0.0,7.0,0.0,4839.0,1,18208,18208.0
2218,2018-05-25,51,4704,19,4.0,15.0,85.0,0.0,2766.0,19967.0,63009.0,4926.0,6.0,1.0,31.0,1.0,4774.0,1,20562,20562.0
2219,2018-05-26,59,4632,18,71.0,51.0,854.0,3.0,2094.0,4463.0,16320.0,1157.0,3.0,1.0,8.0,0.0,4709.0,1,19596,19596.0
2220,2018-05-27,59,4636,18,14.0,12.0,104.0,2.0,2158.0,12972.0,34190.0,1327.0,2.0,1.0,17.0,1.0,4713.0,1,18624,18624.0
2221,2018-05-28,68,4713,83,8.0,7.0,49.0,1.0,2132.0,5295.0,26525.0,986.0,12.0,17.0,60.0,7.0,4864.0,1,18055,18055.0
2222,2018-10-17,86,4921,15,15.0,7.0,60.0,3.0,2189.0,10946.0,43663.0,2057.0,3.0,3.0,23.0,1.0,5022.0,11,204614,18601.272727272728
2223,2018-10-18,60,5175,14,14.0,7.0,105.0,1.0,3108.0,18365.0,75347.0,3402.0,5.0,0.0,6.0,1.0,5249.0,3,60707,20235.666666666668
2224,2018-10-19,61,5003,20,8.0,9.0,65.0,4.0,2018.0,4173.0,22417.0,727.0,2.0,1.0,8.0,0.0,5084.0,9,159997,17777.444444444445
2225,2018-10-20,74,5398,22,18.0,25.0,121.0,3.0,2110.0,9939.0,49281.0,1267.0,5.0,3.0,8.0,0.0,5494.0,10,192063,19206.3
2226,2018-10-21,92,5135,36,31.0,127.0,1017.0,21.0,3428.0,20150.0,72235.0,5230.0,5.0,9.0,23.0,2.0,5263.0,4,73304,18326.0
2227,2018-10-22,70,4952,24,14.0,9.0,68.0,2.0,2007.0,5248.0,27436.0,974.0,9.0,4.0,12.0,0.0,5046.0,9,160400,17822.222222222223
2228,2018-10-23,115,5285,28,16.0,10.0,101.0,0.0,3043.0,6703.0,35617.0,1516.0,2.0,5.0,15.0,1.0,5428.0,3,42257,14085.666666666666
2229,2018-10-24,79,5002,19,12.0,23.0,89.0,17.0,2643.0,10945.0,55789.0,2578.0,4.0,0.0,7.0,0.0,5100.0,11,200306,18209.636363636364
2230,2018-10-25,85,5590,22,16.0,13.0,65.0,2.0,4132.0,15663.0,64922.0,8829.0,2.0,5.0,21.0,0.0,5697.0,4,68210,17052.5
2231,2018-10-26,60,4850,17,10.0,34.0,110.0,3.0,2268.0,12956.0,61838.0,2672.0,9.0,18.0,79.0,4.0,4927.0,7,118594,16942.0
2232,2018-10-27,83,5145,24,12.0,38.0,90.0,2.0,2311.0,11857.0,65949.0,1813.0,10.0,29.0,176.0,13.0,5252.0,9,161133,17903.666666666668
2233,2018-10-28,82,5440,19,14.0,53.0,261.0,3.0,3070.0,28464.0,142863.0,3768.0,4.0,1.0,6.0,0.0,5541.0,4,71997,17999.25
2234,2018-10-29,70,4996,28,7.0,14.0,136.0,5.0,2514.0,15076.0,74754.0,2532.0,2.0,2.0,6.0,1.0,5094.0,9,165844,18427.11111111111
2235,2018-10-30,43,5334,31,7.0,2.0,54.0,1.0,2647.0,9789.0,47950.0,1869.0,6.0,9.0,38.0,3.0,5408.0,8,137411,17176.375
2236,2018-10-31,88,5087,37,13.0,7.0,86.0,1.0,2740.0,21988.0,94164.0,2816.0,6.0,8.0,15.0,2.0,5212.0,7,111184,15883.42857142857
2237,2018-11-01,70,5143,25,24.0,169.0,685.0,13.0,2699.0,12988.0,69750.0,2560.0,8.0,4.0,31.0,2.0,5238.0,6,103901,17316.833333333332
2238,2018-11-02,60,5026,14,215.0,23.0,229.0,67.0,2438.0,16446.0,78997.0,2909.0,4.0,0.0,8.0,0.0,5100.0,8,143832,17979.0
2239,2018-11-03,101,4914,25,13.0,3.0,50.0,0.0,2076.0,11152.0,53548.0,1668.0,8.0,6.0,94.0,2.0,5040.0,8,148545,18568.125
2240,2018-11-04,76,5120,20,19.0,93.0,646.0,10.0,2073.0,10762.0,53684.0,1818.0,1.0,4.0,13.0,2.0,5216.0,7,116793,16684.714285714286
2241,2018-11-05,74,5163,19,24.0,6.0,95.0,0.0,2536.0,15947.0,58089.0,1942.0,5.0,66.0,161.0,4.0,5256.0,9,155893,17321.444444444445
2242,2018-11-06,78,5262,12,5.0,21.0,115.0,1.0,2188.0,6950.0,32868.0,1327.0,0.0,1.0,4.0,3.0,5352.0,4,66906,16726.5
2243,2018-11-07,54,5079,24,7.0,6.0,55.0,0.0,2804.0,12506.0,45867.0,3744.0,6.0,0.0,8.0,2.0,5157.0,10,170213,17021.3
2244,2018-11-08,82,5042,30,17.0,101.0,714.0,17.0,2889.0,14012.0,59706.0,3094.0,3.0,5.0,10.0,0.0,5154.0,4,74328,18582.0
2245,2018-11-09,57,5060,24,12.0,10.0,38.0,0.0,2308.0,20246.0,82026.0,2610.0,3.0,1.0,19.0,0.0,5141.0,7,126754,18107.714285714286
2246,2018-11-10,87,5180,31,17.0,75.0,281.0,4.0,2267.0,13585.0,70998.0,1239.0,2.0,2.0,14.0,2.0,5298.0,10,185869,18586.9
2247,2018-11-11,79,5199,14,14.0,56.0,185.0,5.0,2630.0,24486.0,140408.0,4447.0,2.0,0.0,3.0,0.0,5292.0,6,111229,18538.166666666668
2248,2018-11-12,76,5027,19,26.0,588.0,1810.0,67.0,3091.0,12339.0,47258.0,2710.0,3.0,2.0,9.0,1.0,5122.0,9,150192,16688.0
2249,2018-11-13,108,5219,27,7.0,44.0,215.0,2.0,2534.0,13329.0,62644.0,1655.0,3.0,3.0,5.0,3.0,5354.0,3,55769,18589.666666666668
2250,2018-11-14,78,4962,14,19.0,11.0,85.0,4.0,2806.0,9005.0,52398.0,1089.0,2.0,0.0,6.0,0.0,5054.0,11,181755,16523.18181818182
2251,2018-11-15,55,5216,20,16.0,46.0,181.0,6.0,3191.0,20048.0,71044.0,3669.0,7.0,11.0,99.0,2.0,5291.0,3,50621,16873.666666666668
2252,2018-11-16,77,4958,25,19.0,179.0,434.0,14.0,2885.0,10372.0,63793.0,1745.0,13.0,20.0,119.0,8.0,5060.0,8,136981,17122.625
2253,2018-11-17,75,5131,30,11.0,23.0,222.0,5.0,2445.0,14082.0,57764.0,2425.0,6.0,256.0,349.0,41.0,5236.0,10,179096,17909.6
2254,2018-11-18,84,5218,28,13.0,1.0,45.0,0.0,2241.0,11259.0,67682.0,1570.0,6.0,1.0,19.0,2.0,5330.0,5,83764,16752.8
2255,2018-11-19,94,5126,23,21.0,49.0,364.0,4.0,3407.0,14611.0,62314.0,3558.0,11.0,24.0,98.0,4.0,5243.0,9,149854,16650.444444444445
2256,2018-11-20,67,5199,19,18.0,11.0,291.0,2.0,2588.0,6908.0,39633.0,1671.0,2.0,2.0,32.0,1.0,5285.0,4,69927,17481.75
2257,2018-11-21,42,4854,12,18.0,7.0,48.0,3.0,2142.0,4342.0,24978.0,984.0,2.0,1.0,7.0,1.0,4908.0,13,235307,18100.53846153846
2258,2018-11-24,63,5389,26,9.0,5.0,36.0,2.0,2249.0,13332.0,61162.0,2313.0,5.0,10.0,94.0,1.0,5478.0,7,127300,18185.714285714286
2259,2018-11-25,58,4996,37,18.0,12.0,50.0,0.0,1941.0,8847.0,48583.0,1293.0,8.0,4.0,26.0,1.0,5091.0,8,130921,16365.125
2260,2018-11-26,79,5092,31,287.0,772.0,2671.0,75.0,2670.0,9368.0,43366.0,1562.0,4.0,0.0,11.0,0.0,5202.0,7,122206,17458.0
2261,2018-11-27,65,5023,25,17.0,6.0,63.0,1.0,2692.0,7156.0,34625.0,1815.0,4.0,4.0,5.0,3.0,5113.0,5,80343,16068.6
2262,2018-11-28,53,5076,15,8.0,31.0,289.0,2.0,2624.0,9343.0,52181.0,1881.0,2.0,1.0,2.0,0.0,5144.0,10,158921,15892.1
2263,2018-11-29,64,5149,20,6.0,79.0,219.0,10.0,2853.0,9083.0,40951.0,2496.0,2.0,1.0,4.0,0.0,5233.0,3,56653,18884.33333333333
2264,2018-11-30,62,4827,13,10.0,6.0,28.0,2.0,2412.0,12120.0,54476.0,2044.0,2.0,0.0,3.0,0.0,4902.0,11,191032,17366.545454545456
2265,2018-12-01,67,5217,28,16.0,161.0,626.0,12.0,2192.0,8767.0,48110.0,1436.0,10.0,2.0,19.0,3.0,5312.0,7,128325,18332.14285714286
2266,2018-12-02,50,4790,12,11.0,10.0,47.0,3.0,1937.0,17679.0,109785.0,2117.0,0.0,0.0,5.0,0.0,4852.0,6,112172,18695.33333333333
2267,2018-12-03,56,4935,50,18.0,10.0,100.0,1.0,2374.0,8766.0,44524.0,1962.0,23.0,71.0,68.0,37.0,5041.0,7,108882,15554.57142857143
2268,2018-12-04,61,5005,21,19.0,14.0,73.0,1.0,2690.0,11001.0,71114.0,1660.0,7.0,3.0,21.0,0.0,5087.0,5,86670,17334.0
2269,2018-12-05,48,4819,15,10.0,8.0,32.0,1.0,2666.0,6690.0,32235.0,1470.0,1.0,0.0,0.0,0.0,4882.0,10,157320,15732.0
2270,2018-12-06,69,5107,25,6.0,4.0,79.0,0.0,3995.0,35068.0,137351.0,5146.0,5.0,3.0,53.0,0.0,5201.0,3,55931,18643.666666666668
2271,2018-12-07,75,5005,15,20.0,11.0,103.0,4.0,2558.0,9805.0,50140.0,1641.0,1.0,6.0,10.0,0.0,5095.0,10,168884,16888.4
2272,2018-12-08,68,5056,18,15.0,9.0,76.0,4.0,2839.0,8609.0,42190.0,1515.0,9.0,3.0,25.0,1.0,5142.0,9,164813,18312.555555555555
2273,2018-12-09,82,5003,28,8.0,12.0,84.0,4.0,2462.0,14277.0,66700.0,2601.0,40.0,31.0,608.0,0.0,5113.0,4,70941,17735.25
2274,2018-12-10,73,4713,25,20.0,46.0,81.0,3.0,3381.0,23417.0,105442.0,3083.0,0.0,22.0,16.0,3.0,4811.0,11,192283,17480.272727272728
2275,2018-12-11,73,5184,27,15.0,13.0,128.0,3.0,5208.0,11375.0,61784.0,6198.0,5.0,8.0,39.0,2.0,5284.0,3,53543,17847.666666666668
2276,2018-12-12,68,5019,32,21.0,13.0,205.0,4.0,2595.0,5789.0,29091.0,1548.0,8.0,13.0,50.0,10.0,5119.0,11,195331,17757.363636363636
2277,2018-12-13,82,5220,27,13.0,8.0,86.0,2.0,2980.0,10025.0,57526.0,2406.0,4.0,3.0,47.0,1.0,5329.0,4,69875,17468.75
2278,2018-12-14,57,5039,26,20.0,18.0,98.0,1.0,2421.0,7794.0,41652.0,1861.0,3.0,3.0,9.0,1.0,5122.0,9,162121,18013.444444444445
2279,2018-12-15,57,5159,36,9.0,6.0,61.0,1.0,2461.0,14016.0,73557.0,2087.0,8.0,9.0,45.0,4.0,5252.0,7,124308,17758.285714285714
2280,2018-12-16,87,4988,30,28.0,55.0,1008.0,5.0,2283.0,9874.0,48872.0,1376.0,1.0,43.0,67.0,3.0,5105.0,7,125432,17918.85714285714
2281,2018-12-17,83,4970,28,19.0,15.0,69.0,0.0,2883.0,15675.0,71619.0,2481.0,13.0,5.0,18.0,0.0,5081.0,8,135275,16909.375
2282,2018-12-18,46,5036,20,8.0,8.0,80.0,2.0,6721.0,4080.0,26671.0,1459.0,6.0,10.0,34.0,5.0,5102.0,4,65615,16403.75
2283,2018-12-19,65,4957,30,21.0,11.0,139.0,3.0,2688.0,6300.0,35727.0,1431.0,6.0,4.0,15.0,4.0,5052.0,12,215810,17984.166666666668
2284,2018-12-20,89,5131,31,8.0,24.0,69.0,3.0,3104.0,10668.0,48027.0,2632.0,5.0,2.0,5.0,0.0,5251.0,2,37128,18564.0
2285,2018-12-21,47,4692,37,3.0,5.0,30.0,0.0,1875.0,3444.0,20145.0,765.0,7.0,7.0,21.0,7.0,4776.0,10,179255,17925.5
2286,2018-12-22,65,5028,41,13.0,15.0,49.0,2.0,2338.0,9230.0,64846.0,960.0,9.0,8.0,45.0,0.0,5134.0,7,129390,18484.28571428572
2287,2018-12-23,69,5098,36,30.0,102.0,770.0,10.0,2032.0,8571.0,40484.0,1166.0,5.0,2.0,19.0,0.0,5203.0,11,199813,18164.81818181818
2288,2018-12-26,80,4772,28,3.0,7.0,52.0,3.0,2853.0,6314.0,31833.0,1891.0,4.0,1.0,10.0,2.0,4880.0,10,179618,17961.8
2289,2018-12-27,50,5167,23,24.0,18.0,120.0,1.0,3931.0,7600.0,42002.0,2801.0,11.0,4.0,26.0,9.0,5240.0,5,91598,18319.6
2290,2018-12-28,46,4837,28,8.0,12.0,49.0,0.0,2615.0,5278.0,28634.0,996.0,7.0,10.0,60.0,0.0,4911.0,10,190676,19067.6
2291,2018-12-29,70,5245,28,18.0,3.0,34.0,0.0,3752.0,13374.0,69977.0,4189.0,6.0,18.0,53.0,12.0,5343.0,9,159070,17674.444444444445
2292,2018-12-30,96,5020,34,81.0,78.0,631.0,18.0,2827.0,31794.0,121528.0,3844.0,6.0,12.0,64.0,1.0,5150.0,6,115931,19321.83333333333
2293,2018-12-31,107,5004,27,165.0,92.0,452.0,43.0,3521.0,12839.0,72104.0,2099.0,5.0,0.0,10.0,0.0,5138.0,7,119039,17005.571428571428
2294,2019-01-01,83,4941,24,19.0,10.0,121.0,0.0,3652.0,14021.0,65207.0,4213.0,1.0,0.0,2.0,0.0,5048.0,5,92305,18461.0
2295,2019-01-02,50,5019,20,14.0,9.0,57.0,1.0,2794.0,15562.0,80117.0,1689.0,4.0,0.0,11.0,0.0,5089.0,9,154570,17174.444444444445
2296,2019-01-03,55,5024,16,8.0,17.0,66.0,2.0,3791.0,13643.0,62744.0,2978.0,0.0,1.0,22.0,1.0,5095.0,3,55533,18511.0
2297,2019-01-04,37,4828,15,6.0,1.0,14.0,1.0,3216.0,6327.0,35860.0,1150.0,2.0,2.0,2.0,0.0,4880.0,10,180764,18076.4
2298,2019-01-05,67,5070,54,10.0,6.0,39.0,0.0,3531.0,16870.0,93825.0,2297.0,10.0,11.0,23.0,3.0,5191.0,8,150746,18843.25
2299,2019-01-06,81,5125,35,9.0,39.0,206.0,2.0,3697.0,22962.0,98890.0,8119.0,4.0,0.0,16.0,1.0,5241.0,7,122602,17514.571428571428
2300,2019-01-07,87,5059,26,19.0,167.0,853.0,12.0,3420.0,11821.0,76698.0,3261.0,4.0,2.0,13.0,0.0,5172.0,8,136855,17106.875
2301,2019-01-08,67,5122,24,53.0,78.0,823.0,33.0,2673.0,7265.0,30453.0,1964.0,9.0,0.0,5.0,2.0,5213.0,8,146329,18291.125
2302,2019-01-09,72,5121,21,15.0,12.0,166.0,4.0,3577.0,9576.0,57421.0,2722.0,1.0,12.0,69.0,3.0,5214.0,10,174543,17454.3
2303,2019-01-10,64,5168,25,22.0,21.0,129.0,7.0,3808.0,16154.0,76532.0,2723.0,4.0,1.0,19.0,0.0,5257.0,4,70612,17653.0
2304,2019-01-11,57,4932,19,5.0,214.0,508.0,18.0,2368.0,7221.0,36540.0,1461.0,8.0,36.0,53.0,3.0,5008.0,9,172423,19158.11111111111
2305,2019-01-12,74,5075,40,44.0,48.0,259.0,30.0,3179.0,10176.0,75486.0,1904.0,16.0,30.0,218.0,2.0,5189.0,8,140978,17622.25
2306,2019-01-13,53,5076,32,22.0,227.0,1939.0,30.0,2710.0,9063.0,50137.0,1320.0,5.0,2.0,10.0,1.0,5161.0,7,127646,18235.14285714286
2307,2019-01-14,70,5062,34,27.0,220.0,1955.0,18.0,3470.0,17108.0,71487.0,2998.0,3.0,7.0,28.0,2.0,5166.0,6,103828,17304.666666666668
2308,2019-01-15,71,4976,31,42.0,58.0,286.0,21.0,3440.0,16514.0,105284.0,2249.0,6.0,9.0,180.0,0.0,5078.0,6,107527,17921.166666666668
2309,2019-01-16,56,5004,21,20.0,19.0,120.0,9.0,2649.0,12929.0,49297.0,1903.0,3.0,1.0,10.0,1.0,5081.0,8,140053,17506.625
2310,2019-01-17,77,5071,23,31.0,12.0,196.0,3.0,3339.0,11299.0,49973.0,1586.0,4.0,4.0,29.0,2.0,5171.0,6,105808,17634.666666666668
2311,2019-01-18,72,4969,23,15.0,15.0,92.0,2.0,3197.0,9985.0,46064.0,2318.0,0.0,0.0,6.0,0.0,5064.0,7,127886,18269.42857142857
2312,2019-01-19,108,5011,52,208.0,1891.0,10698.0,514.0,3277.0,7719.0,41570.0,1224.0,12.0,5.0,44.0,3.0,5171.0,10,186582,18658.2
2313,2019-01-20,73,5192,46,25.0,11.0,83.0,11.0,2385.0,10899.0,46116.0,2272.0,12.0,10.0,42.0,2.0,5311.0,3,47976,15992.0
2314,2019-01-21,71,4764,20,17.0,9.0,229.0,0.0,3028.0,18972.0,96176.0,2755.0,5.0,5.0,8.0,0.0,4855.0,11,197995,17999.545454545456
2315,2019-01-22,50,5269,22,7.0,4.0,56.0,2.0,2739.0,6177.0,31447.0,2153.0,7.0,6.0,21.0,0.0,5341.0,4,71929,17982.25
2316,2019-01-23,74,4958,19,51.0,186.0,2094.0,8.0,2649.0,6815.0,36800.0,1602.0,2.0,1.0,12.0,0.0,5051.0,10,175019,17501.9
2317,2019-01-24,54,5224,29,19.0,7.0,46.0,2.0,3415.0,9032.0,43000.0,4001.0,7.0,2.0,12.0,1.0,5307.0,4,73050,18262.5
2318,2019-01-25,44,5078,20,15.0,121.0,1010.0,12.0,3438.0,11911.0,57321.0,1972.0,1.0,0.0,4.0,1.0,5142.0,10,179437,17943.7
2319,2019-01-26,58,5113,20,7.0,12.0,84.0,1.0,5127.0,20327.0,96416.0,3351.0,3.0,0.0,8.0,0.0,5191.0,5,90136,18027.2
2320,2019-01-27,76,4959,21,16.0,51.0,594.0,5.0,2892.0,9889.0,67430.0,1988.0,5.0,4.0,40.0,0.0,5056.0,9,166054,18450.444444444445
2321,2019-01-28,85,5014,38,17.0,134.0,571.0,7.0,4444.0,12587.0,62934.0,3152.0,6.0,0.0,60.0,1.0,5137.0,5,80809,16161.8
2322,2019-01-29,69,4961,45,19.0,38.0,158.0,10.0,4643.0,20542.0,101730.0,4983.0,5.0,8.0,31.0,4.0,5075.0,7,117859,16837.0
2323,2019-01-30,57,5048,17,3.0,7.0,52.0,2.0,2591.0,6774.0,30877.0,1470.0,1.0,0.0,4.0,0.0,5122.0,8,137222,17152.75
2324,2019-01-31,118,5268,40,24.0,22.0,155.0,3.0,2717.0,6852.0,37719.0,1139.0,13.0,15.0,51.0,1.0,5426.0,6,107221,17870.166666666668
2325,2019-02-01,77,4856,28,13.0,106.0,625.0,18.0,2228.0,6957.0,37104.0,1388.0,3.0,3.0,56.0,0.0,4961.0,5,91742,18348.4
2326,2019-02-02,63,4980,15,11.0,12.0,97.0,2.0,2577.0,6791.0,37781.0,1480.0,1.0,1.0,12.0,0.0,5058.0,12,220383,18365.25
2327,2019-02-03,104,5238,36,18.0,16.0,120.0,1.0,2638.0,11691.0,55887.0,1883.0,5.0,5.0,20.0,0.0,5378.0,3,55449,18483.0
2328,2019-02-04,50,4818,24,6.0,8.0,43.0,1.0,2419.0,5718.0,29385.0,850.0,2.0,3.0,16.0,2.0,4892.0,6,91588,15264.666666666666
2329,2019-02-05,52,5052,12,8.0,5.0,50.0,1.0,2998.0,17308.0,71359.0,2474.0,3.0,1.0,4.0,0.0,5116.0,8,140447,17555.875
2330,2019-02-06,59,5236,35,31.0,53.0,248.0,14.0,3915.0,8094.0,49838.0,2388.0,2.0,2.0,31.0,0.0,5330.0,7,125083,17869.0
2331,2019-02-07,76,4923,17,7.0,5.0,69.0,2.0,2788.0,6847.0,37642.0,1217.0,1.0,2.0,4.0,1.0,5016.0,6,105196,17532.666666666668
2332,2019-02-08,77,5003,15,22.0,64.0,629.0,14.0,3336.0,7470.0,40807.0,1740.0,4.0,6.0,45.0,0.0,5095.0,8,139070,17383.75
2333,2019-02-09,80,5091,25,27.0,156.0,2237.0,15.0,3482.0,6369.0,43007.0,1628.0,1.0,23.0,36.0,0.0,5196.0,9,161443,17938.11111111111
2334,2019-02-10,74,5094,38,14.0,13.0,78.0,3.0,3385.0,13943.0,90466.0,2560.0,8.0,9.0,152.0,1.0,5206.0,5,91572,18314.4
2335,2019-02-11,58,4842,32,8.0,17.0,109.0,7.0,4547.0,21338.0,104534.0,5271.0,6.0,5.0,14.0,2.0,4932.0,9,157463,17495.88888888889
2336,2019-02-12,45,5079,22,45.0,406.0,2696.0,38.0,2653.0,12135.0,66514.0,1665.0,55.0,906.0,6478.0,61.0,5146.0,5,86523,17304.6
2337,2019-02-13,64,5094,18,10.0,29.0,149.0,6.0,3229.0,8475.0,40038.0,2023.0,3.0,10.0,41.0,0.0,5176.0,11,201951,18359.18181818182
2338,2019-02-14,45,5122,16,11.0,5.0,53.0,1.0,3402.0,7099.0,42818.0,1359.0,6.0,6.0,24.0,2.0,5183.0,3,48711,16237.0
2339,2019-02-22,57,4980,20,7.0,52.0,211.0,3.0,3176.0,13871.0,65514.0,2679.0,3.0,0.0,21.0,0.0,5057.0,9,159630,17736.666666666668
2340,2019-02-23,70,5049,18,14.0,6.0,55.0,4.0,3005.0,8412.0,53708.0,2038.0,2.0,1.0,2.0,1.0,5137.0,12,227669,18972.416666666668
2341,2019-02-24,79,5222,15,10.0,8.0,104.0,1.0,3075.0,6763.0,40857.0,1317.0,1.0,0.0,3.0,0.0,5316.0,3,57775,19258.33333333333
