Start Date,End Date,Visitor/Neutral,Home/Neutral
2008-4-6,2008-4-8,Memphis Grizzlies,Minnesota Timberwolves
2008-4-6,2008-4-8,Orlando Magic,New York Knicks
2008-4-6,2008-4-8,Los Angeles Lakers,Sacramento Kings
2008-4-6,2008-4-8,Denver Nuggets,Seattle SuperSonics
2008-4-6,2008-4-8,Houston Rockets,Los Angeles Clippers
2008-4-8,2008-4-10,Minnesota Timberwolves,Charlotte Bobcats
2008-4-8,2008-4-10,Atlanta Hawks,Indiana Pacers
2008-4-8,2008-4-10,Chicago Bulls,Miami Heat
2008-4-8,2008-4-10,New York Knicks,Detroit Pistons
2008-4-8,2008-4-10,Phoenix Suns,Memphis Grizzlies
2008-4-8,2008-4-10,Boston Celtics,Milwaukee Bucks
2008-4-8,2008-4-10,Utah Jazz,New Orleans Hornets
2008-4-8,2008-4-10,Seattle SuperSonics,Dallas Mavericks
2008-4-8,2008-4-10,Los Angeles Lakers,Portland Trail Blazers
2008-4-8,2008-4-10,Sacramento Kings,Golden State Warriors
2008-4-8,2008-4-10,Denver Nuggets,Los Angeles Clippers
2008-4-9,2008-4-11,New Jersey Nets,Cleveland Cavaliers
2008-4-9,2008-4-11,Chicago Bulls,Orlando Magic
2008-4-9,2008-4-11,Detroit Pistons,Philadelphia 76ers
2008-4-9,2008-4-11,Milwaukee Bucks,Toronto Raptors
2008-4-9,2008-4-11,Boston Celtics,Washington Wizards
2008-4-9,2008-4-11,Charlotte Bobcats,New York Knicks
2008-4-9,2008-4-11,New Orleans Hornets,Minnesota Timberwolves
2008-4-9,2008-4-11,Seattle SuperSonics,Houston Rockets
2008-4-9,2008-4-11,Phoenix Suns,San Antonio Spurs
2008-4-10,2008-4-12,Denver Nuggets,Golden State Warriors
2008-4-10,2008-4-12,Utah Jazz,Dallas Mavericks
2008-4-10,2008-4-12,Los Angeles Lakers,Los Angeles Clippers
2008-4-11,2008-4-13,Cleveland Cavaliers,Chicago Bulls
2008-4-11,2008-4-13,Minnesota Timberwolves,Orlando Magic
2008-4-11,2008-4-13,Indiana Pacers,Philadelphia 76ers
2008-4-11,2008-4-13,New Jersey Nets,Toronto Raptors
2008-4-11,2008-4-13,Milwaukee Bucks,Boston Celtics
2008-4-11,2008-4-13,Memphis Grizzlies,Miami Heat
2008-4-11,2008-4-13,Atlanta Hawks,New York Knicks
2008-4-11,2008-4-13,Washington Wizards,Detroit Pistons
2008-4-11,2008-4-13,Phoenix Suns,Houston Rockets
2008-4-11,2008-4-13,Seattle SuperSonics,San Antonio Spurs
2008-4-11,2008-4-13,Portland Trail Blazers,Sacramento Kings
2008-4-11,2008-4-13,New Orleans Hornets,Los Angeles Lakers
2008-4-12,2008-4-14,Boston Celtics,Atlanta Hawks
2008-4-12,2008-4-14,Charlotte Bobcats,Indiana Pacers
2008-4-12,2008-4-14,Philadelphia 76ers,Washington Wizards
2008-4-12,2008-4-14,Minnesota Timberwolves,Memphis Grizzlies
2008-4-12,2008-4-14,New Jersey Nets,Milwaukee Bucks
2008-4-12,2008-4-14,Denver Nuggets,Utah Jazz
2008-4-12,2008-4-14,Dallas Mavericks,Portland Trail Blazers
2008-4-12,2008-4-14,New Orleans Hornets,Sacramento Kings
2008-4-12,2008-4-14,Los Angeles Clippers,Golden State Warriors
2008-4-13,2008-4-15,Toronto Raptors,Detroit Pistons
2008-4-13,2008-4-15,San Antonio Spurs,Los Angeles Lakers
2008-4-13,2008-4-15,Miami Heat,Cleveland Cavaliers
2008-4-13,2008-4-15,Orlando Magic,Chicago Bulls
2008-4-13,2008-4-15,Houston Rockets,Denver Nuggets
2008-4-13,2008-4-15,Dallas Mavericks,Seattle SuperSonics
2008-4-14,2008-4-16,Cleveland Cavaliers,Philadelphia 76ers
2008-4-14,2008-4-16,Miami Heat,Toronto Raptors
2008-4-14,2008-4-16,Indiana Pacers,Washington Wizards
2008-4-14,2008-4-16,Boston Celtics,New York Knicks
2008-4-14,2008-4-16,Chicago Bulls,Milwaukee Bucks
2008-4-14,2008-4-16,Houston Rockets,Utah Jazz
2008-4-14,2008-4-16,Golden State Warriors,Phoenix Suns
2008-4-14,2008-4-16,San Antonio Spurs,Sacramento Kings
2008-4-15,2008-4-17,Orlando Magic,Atlanta Hawks
2008-4-15,2008-4-17,Minnesota Timberwolves,Detroit Pistons
2008-4-15,2008-4-17,Charlotte Bobcats,New Jersey Nets
2008-4-15,2008-4-17,Los Angeles Clippers,New Orleans Hornets
2008-4-15,2008-4-17,Memphis Grizzlies,Portland Trail Blazers
2008-4-15,2008-4-17,Sacramento Kings,Los Angeles Lakers
2008-4-16,2008-4-18,Philadelphia 76ers,Charlotte Bobcats
2008-4-16,2008-4-18,Detroit Pistons,Cleveland Cavaliers
2008-4-16,2008-4-18,New Orleans Hornets,Dallas Mavericks
2008-4-16,2008-4-18,New York Knicks,Indiana Pacers
2008-4-16,2008-4-18,Washington Wizards,Orlando Magic
2008-4-16,2008-4-18,New Jersey Nets,Boston Celtics
2008-4-16,2008-4-18,Atlanta Hawks,Miami Heat
2008-4-16,2008-4-18,Milwaukee Bucks,Minnesota Timberwolves
2008-4-16,2008-4-18,Toronto Raptors,Chicago Bulls
2008-4-16,2008-4-18,Los Angeles Clippers,Houston Rockets
2008-4-16,2008-4-18,Memphis Grizzlies,Denver Nuggets
2008-4-16,2008-4-18,Utah Jazz,San Antonio Spurs
2008-4-16,2008-4-18,Portland Trail Blazers,Phoenix Suns
2008-4-16,2008-4-18,Seattle SuperSonics,Golden State Warriors
2008-4-19,2008-4-21,Washington Wizards,Cleveland Cavaliers
2008-4-19,2008-4-21,Phoenix Suns,San Antonio Spurs
2008-4-19,2008-4-21,Dallas Mavericks,New Orleans Hornets
2008-4-19,2008-4-21,Utah Jazz,Houston Rockets
2008-4-20,2008-4-22,Toronto Raptors,Orlando Magic
2008-4-20,2008-4-22,Denver Nuggets,Los Angeles Lakers
2008-4-20,2008-4-22,Philadelphia 76ers,Detroit Pistons
2008-4-20,2008-4-22,Atlanta Hawks,Boston Celtics
2008-4-21,2008-4-23,Washington Wizards,Cleveland Cavaliers
2008-4-21,2008-4-23,Utah Jazz,Houston Rockets
2008-4-22,2008-4-24,Dallas Mavericks,New Orleans Hornets
2008-4-22,2008-4-24,Toronto Raptors,Orlando Magic
2008-4-22,2008-4-24,Phoenix Suns,San Antonio Spurs
2008-4-23,2008-4-25,Philadelphia 76ers,Detroit Pistons
2008-4-23,2008-4-25,Atlanta Hawks,Boston Celtics
2008-4-23,2008-4-25,Denver Nuggets,Los Angeles Lakers
2008-4-24,2008-4-26,Orlando Magic,Toronto Raptors
2008-4-24,2008-4-26,Cleveland Cavaliers,Washington Wizards
2008-4-24,2008-4-26,Houston Rockets,Utah Jazz
2008-4-25,2008-4-27,Detroit Pistons,Philadelphia 76ers
2008-4-25,2008-4-27,New Orleans Hornets,Dallas Mavericks
2008-4-25,2008-4-27,San Antonio Spurs,Phoenix Suns
2008-4-26,2008-4-28,Orlando Magic,Toronto Raptors
2008-4-26,2008-4-28,Los Angeles Lakers,Denver Nuggets
2008-4-26,2008-4-28,Boston Celtics,Atlanta Hawks
2008-4-26,2008-4-28,Houston Rockets,Utah Jazz
2008-4-27,2008-4-29,Cleveland Cavaliers,Washington Wizards
2008-4-27,2008-4-29,San Antonio Spurs,Phoenix Suns
2008-4-27,2008-4-29,Detroit Pistons,Philadelphia 76ers
2008-4-27,2008-4-29,New Orleans Hornets,Dallas Mavericks
2008-4-28,2008-4-30,Toronto Raptors,Orlando Magic
2008-4-28,2008-4-30,Boston Celtics,Atlanta Hawks
2008-4-28,2008-4-30,Los Angeles Lakers,Denver Nuggets
2008-4-29,2008-5-1,Philadelphia 76ers,Detroit Pistons
2008-4-29,2008-5-1,Dallas Mavericks,New Orleans Hornets
2008-4-29,2008-5-1,Utah Jazz,Houston Rockets
2008-4-29,2008-5-1,Phoenix Suns,San Antonio Spurs
2008-4-30,2008-5-2,Washington Wizards,Cleveland Cavaliers
2008-4-30,2008-5-2,Atlanta Hawks,Boston Celtics
2008-5-1,2008-5-3,Detroit Pistons,Philadelphia 76ers
2008-5-2,2008-5-4,Cleveland Cavaliers,Washington Wizards
2008-5-2,2008-5-4,Boston Celtics,Atlanta Hawks
2008-5-2,2008-5-4,Houston Rockets,Utah Jazz
2008-5-3,2008-5-5,Orlando Magic,Detroit Pistons
2008-5-3,2008-5-5,San Antonio Spurs,New Orleans Hornets
2008-5-4,2008-5-6,Atlanta Hawks,Boston Celtics
2008-5-4,2008-5-6,Utah Jazz,Los Angeles Lakers
2008-5-5,2008-5-7,Orlando Magic,Detroit Pistons
2008-5-5,2008-5-7,San Antonio Spurs,New Orleans Hornets
2008-5-6,2008-5-8,Cleveland Cavaliers,Boston Celtics
2008-5-7,2008-5-9,Detroit Pistons,Orlando Magic
2008-5-7,2008-5-9,Utah Jazz,Los Angeles Lakers
2008-5-8,2008-5-10,Cleveland Cavaliers,Boston Celtics
2008-5-8,2008-5-10,New Orleans Hornets,San Antonio Spurs
2008-5-9,2008-5-11,Los Angeles Lakers,Utah Jazz
2008-5-10,2008-5-12,Detroit Pistons,Orlando Magic
2008-5-10,2008-5-12,Boston Celtics,Cleveland Cavaliers
2008-5-11,2008-5-13,Los Angeles Lakers,Utah Jazz
2008-5-11,2008-5-13,New Orleans Hornets,San Antonio Spurs
2008-5-12,2008-5-14,Boston Celtics,Cleveland Cavaliers
2008-5-13,2008-5-15,Orlando Magic,Detroit Pistons
2008-5-13,2008-5-15,San Antonio Spurs,New Orleans Hornets
2008-5-14,2008-5-16,Cleveland Cavaliers,Boston Celtics
2008-5-14,2008-5-16,Utah Jazz,Los Angeles Lakers
2008-5-15,2008-5-17,New Orleans Hornets,San Antonio Spurs
2008-5-16,2008-5-18,Boston Celtics,Cleveland Cavaliers
2008-5-16,2008-5-18,Los Angeles Lakers,Utah Jazz
2008-5-18,2008-5-20,Cleveland Cavaliers,Boston Celtics
2008-5-19,2008-5-21,San Antonio Spurs,New Orleans Hornets
2008-5-20,2008-5-22,Detroit Pistons,Boston Celtics
2008-5-21,2008-5-23,San Antonio Spurs,Los Angeles Lakers
2008-5-22,2008-5-24,Detroit Pistons,Boston Celtics
2008-5-23,2008-5-25,San Antonio Spurs,Los Angeles Lakers
2008-5-24,2008-5-26,Boston Celtics,Detroit Pistons
2008-5-25,2008-5-27,Los Angeles Lakers,San Antonio Spurs
2008-5-26,2008-5-28,Boston Celtics,Detroit Pistons
2008-5-27,2008-5-29,Los Angeles Lakers,San Antonio Spurs
2008-5-28,2008-5-30,Detroit Pistons,Boston Celtics
2008-5-29,2008-5-31,San Antonio Spurs,Los Angeles Lakers
2008-5-30,2008-6-1,Boston Celtics,Detroit Pistons
2008-6-5,2008-6-7,Los Angeles Lakers,Boston Celtics
2008-6-8,2008-6-10,Los Angeles Lakers,Boston Celtics
2008-6-10,2008-6-12,Boston Celtics,Los Angeles Lakers
2008-6-12,2008-6-14,Boston Celtics,Los Angeles Lakers
2008-6-15,2008-6-17,Boston Celtics,Los Angeles Lakers
2008-6-17,2008-6-19,Los Angeles Lakers,Boston Celtics
2008-10-28,2008-10-30,Cleveland Cavaliers,Boston Celtics
2008-10-28,2008-10-30,Milwaukee Bucks,Chicago Bulls
2008-10-28,2008-10-30,Portland Trail Blazers,Los Angeles Lakers
2008-10-29,2008-10-31,Toronto Raptors,Philadelphia 76ers
2008-10-29,2008-10-31,New Jersey Nets,Washington Wizards
2008-10-29,2008-10-31,Atlanta Hawks,Orlando Magic
2008-10-29,2008-10-31,Miami Heat,New York Knicks
2008-10-29,2008-10-31,Phoenix Suns,San Antonio Spurs
2008-10-29,2008-10-31,Milwaukee Bucks,Oklahoma City Thunder
2008-10-29,2008-10-31,Sacramento Kings,Minnesota Timberwolves
2008-10-29,2008-10-31,Indiana Pacers,Detroit Pistons
2008-10-29,2008-10-31,Memphis Grizzlies,Houston Rockets
2008-10-29,2008-10-31,Denver Nuggets,Utah Jazz
2008-10-29,2008-10-31,Los Angeles Lakers,Los Angeles Clippers
2008-10-29,2008-10-31,New Orleans Hornets,Golden State Warriors
2008-10-30,2008-11-1,Charlotte Bobcats,Cleveland Cavaliers
2008-10-30,2008-11-1,Houston Rockets,Dallas Mavericks
2008-10-30,2008-11-1,New Orleans Hornets,Phoenix Suns
2008-10-31,2008-11-2,New York Knicks,Philadelphia 76ers
2008-10-31,2008-11-2,Golden State Warriors,Toronto Raptors
2008-10-31,2008-11-2,Sacramento Kings,Miami Heat
2008-10-31,2008-11-2,Chicago Bulls,Boston Celtics
2008-10-31,2008-11-2,Orlando Magic,Memphis Grizzlies
2008-10-31,2008-11-2,Denver Nuggets,Los Angeles Clippers
2008-10-31,2008-11-2,San Antonio Spurs,Portland Trail Blazers
2008-11-1,2008-11-3,Philadelphia 76ers,Atlanta Hawks
2008-11-1,2008-11-3,Miami Heat,Charlotte Bobcats
2008-11-1,2008-11-3,Boston Celtics,Indiana Pacers
2008-11-1,2008-11-3,Sacramento Kings,Orlando Magic
2008-11-1,2008-11-3,Washington Wizards,Detroit Pistons
2008-11-1,2008-11-3,Golden State Warriors,New Jersey Nets
2008-11-1,2008-11-3,Dallas Mavericks,Minnesota Timberwolves
2008-11-1,2008-11-3,Cleveland Cavaliers,New Orleans Hornets
2008-11-1,2008-11-3,Memphis Grizzlies,Chicago Bulls
2008-11-1,2008-11-3,Oklahoma City Thunder,Houston Rockets
2008-11-1,2008-11-3,Toronto Raptors,Milwaukee Bucks
2008-11-1,2008-11-3,Los Angeles Lakers,Denver Nuggets
2008-11-1,2008-11-3,Los Angeles Clippers,Utah Jazz
2008-11-1,2008-11-3,Portland Trail Blazers,Phoenix Suns
2008-11-2,2008-11-4,Milwaukee Bucks,New York Knicks
2008-11-2,2008-11-4,Minnesota Timberwolves,Oklahoma City Thunder
2008-11-3,2008-11-5,Detroit Pistons,Charlotte Bobcats
2008-11-3,2008-11-5,Chicago Bulls,Orlando Magic
2008-11-3,2008-11-5,Sacramento Kings,Philadelphia 76ers
2008-11-3,2008-11-5,Golden State Warriors,Memphis Grizzlies
2008-11-3,2008-11-5,Cleveland Cavaliers,Dallas Mavericks
2008-11-3,2008-11-5,Utah Jazz,Los Angeles Clippers
2008-11-4,2008-11-6,Phoenix Suns,New Jersey Nets
2008-11-4,2008-11-6,Boston Celtics,Houston Rockets
2008-11-4,2008-11-6,Dallas Mavericks,San Antonio Spurs
2008-11-5,2008-11-7,Phoenix Suns,Indiana Pacers
2008-11-5,2008-11-7,Detroit Pistons,Toronto Raptors
2008-11-5,2008-11-7,Philadelphia 76ers,Miami Heat
2008-11-5,2008-11-7,Charlotte Bobcats,New York Knicks
2008-11-5,2008-11-7,Chicago Bulls,Cleveland Cavaliers
2008-11-5,2008-11-7,Washington Wizards,Milwaukee Bucks
2008-11-5,2008-11-7,San Antonio Spurs,Minnesota Timberwolves
2008-11-5,2008-11-7,Atlanta Hawks,New Orleans Hornets
2008-11-5,2008-11-7,Boston Celtics,Oklahoma City Thunder
2008-11-5,2008-11-7,Portland Trail Blazers,Utah Jazz
2008-11-5,2008-11-7,Memphis Grizzlies,Sacramento Kings
2008-11-5,2008-11-7,Denver Nuggets,Golden State Warriors
2008-11-5,2008-11-7,Los Angeles Clippers,Los Angeles Lakers
2008-11-6,2008-11-8,Philadelphia 76ers,Orlando Magic
2008-11-6,2008-11-8,Houston Rockets,Portland Trail Blazers
2008-11-7,2008-11-9,New Orleans Hornets,Charlotte Bobcats
2008-11-7,2008-11-9,New York Knicks,Washington Wizards
2008-11-7,2008-11-9,Toronto Raptors,Atlanta Hawks
2008-11-7,2008-11-9,Milwaukee Bucks,Boston Celtics
2008-11-7,2008-11-9,Indiana Pacers,Cleveland Cavaliers
2008-11-7,2008-11-9,Detroit Pistons,New Jersey Nets
2008-11-7,2008-11-9,Miami Heat,San Antonio Spurs
2008-11-7,2008-11-9,Phoenix Suns,Chicago Bulls
2008-11-7,2008-11-9,Oklahoma City Thunder,Utah Jazz
2008-11-7,2008-11-9,Minnesota Timberwolves,Sacramento Kings
2008-11-7,2008-11-9,Dallas Mavericks,Denver Nuggets
2008-11-7,2008-11-9,Memphis Grizzlies,Golden State Warriors
2008-11-7,2008-11-9,Houston Rockets,Los Angeles Clippers
2008-11-8,2008-11-10,New Jersey Nets,Indiana Pacers
2008-11-8,2008-11-10,Washington Wizards,Orlando Magic
2008-11-8,2008-11-10,Miami Heat,New Orleans Hornets
2008-11-8,2008-11-10,Cleveland Cavaliers,Chicago Bulls
2008-11-8,2008-11-10,Phoenix Suns,Milwaukee Bucks
2008-11-8,2008-11-10,Minnesota Timberwolves,Portland Trail Blazers
2008-11-9,2008-11-11,Toronto Raptors,Charlotte Bobcats
2008-11-9,2008-11-11,Utah Jazz,New York Knicks
2008-11-9,2008-11-11,Dallas Mavericks,Los Angeles Clippers
2008-11-9,2008-11-11,Boston Celtics,Detroit Pistons
2008-11-9,2008-11-11,Atlanta Hawks,Oklahoma City Thunder
2008-11-9,2008-11-11,Memphis Grizzlies,Denver Nuggets
2008-11-9,2008-11-11,Golden State Warriors,Sacramento Kings
2008-11-9,2008-11-11,Houston Rockets,Los Angeles Lakers
2008-11-10,2008-11-12,Oklahoma City Thunder,Indiana Pacers
2008-11-10,2008-11-12,Portland Trail Blazers,Orlando Magic
2008-11-10,2008-11-12,Toronto Raptors,Boston Celtics
2008-11-10,2008-11-12,New Jersey Nets,Miami Heat
2008-11-10,2008-11-12,Memphis Grizzlies,Phoenix Suns
2008-11-11,2008-11-13,Denver Nuggets,Charlotte Bobcats
2008-11-11,2008-11-13,Milwaukee Bucks,Cleveland Cavaliers
2008-11-11,2008-11-13,Utah Jazz,Philadelphia 76ers
2008-11-11,2008-11-13,Atlanta Hawks,Chicago Bulls
2008-11-11,2008-11-13,Los Angeles Lakers,Dallas Mavericks
2008-11-11,2008-11-13,New York Knicks,San Antonio Spurs
2008-11-11,2008-11-13,Detroit Pistons,Sacramento Kings
2008-11-11,2008-11-13,Minnesota Timberwolves,Golden State Warriors
2008-11-12,2008-11-14,Philadelphia 76ers,Toronto Raptors
2008-11-12,2008-11-14,Atlanta Hawks,Boston Celtics
2008-11-12,2008-11-14,Indiana Pacers,New Jersey Nets
2008-11-12,2008-11-14,New York Knicks,Memphis Grizzlies
2008-11-12,2008-11-14,Portland Trail Blazers,Miami Heat
2008-11-12,2008-11-14,San Antonio Spurs,Milwaukee Bucks
2008-11-12,2008-11-14,Los Angeles Lakers,New Orleans Hornets
2008-11-12,2008-11-14,Orlando Magic,Oklahoma City Thunder
2008-11-12,2008-11-14,Utah Jazz,Washington Wizards
2008-11-12,2008-11-14,Sacramento Kings,Los Angeles Clippers
2008-11-12,2008-11-14,Houston Rockets,Phoenix Suns
2008-11-13,2008-11-15,Denver Nuggets,Cleveland Cavaliers
2008-11-13,2008-11-15,Dallas Mavericks,Chicago Bulls
2008-11-13,2008-11-15,Detroit Pistons,Golden State Warriors
2008-11-14,2008-11-16,Utah Jazz,Charlotte Bobcats
2008-11-14,2008-11-16,Philadelphia 76ers,Indiana Pacers
2008-11-14,2008-11-16,Washington Wizards,Miami Heat
2008-11-14,2008-11-16,Atlanta Hawks,New Jersey Nets
2008-11-14,2008-11-16,Oklahoma City Thunder,New York Knicks
2008-11-14,2008-11-16,Denver Nuggets,Boston Celtics
2008-11-14,2008-11-16,Milwaukee Bucks,Memphis Grizzlies
2008-11-14,2008-11-16,Portland Trail Blazers,New Orleans Hornets
2008-11-14,2008-11-16,Orlando Magic,Dallas Mavericks
2008-11-14,2008-11-16,Houston Rockets,San Antonio Spurs
2008-11-14,2008-11-16,Phoenix Suns,Sacramento Kings
2008-11-14,2008-11-16,Detroit Pistons,Los Angeles Lakers
2008-11-15,2008-11-17,Golden State Warriors,Los Angeles Clippers
2008-11-15,2008-11-17,New Jersey Nets,Atlanta Hawks
2008-11-15,2008-11-17,Oklahoma City Thunder,Philadelphia 76ers
2008-11-15,2008-11-17,Utah Jazz,Cleveland Cavaliers
2008-11-15,2008-11-17,Portland Trail Blazers,Minnesota Timberwolves
2008-11-15,2008-11-17,Indiana Pacers,Chicago Bulls
2008-11-15,2008-11-17,New Orleans Hornets,Houston Rockets
2008-11-15,2008-11-17,Boston Celtics,Milwaukee Bucks
2008-11-16,2008-11-18,Miami Heat,Toronto Raptors
2008-11-16,2008-11-18,Orlando Magic,Charlotte Bobcats
2008-11-16,2008-11-18,Dallas Mavericks,New York Knicks
2008-11-16,2008-11-18,Minnesota Timberwolves,Denver Nuggets
2008-11-16,2008-11-18,Detroit Pistons,Phoenix Suns
2008-11-16,2008-11-18,San Antonio Spurs,Sacramento Kings
2008-11-17,2008-11-19,Houston Rockets,Oklahoma City Thunder
2008-11-17,2008-11-19,Phoenix Suns,Utah Jazz
2008-11-17,2008-11-19,San Antonio Spurs,Los Angeles Clippers
2008-11-18,2008-11-20,Dallas Mavericks,Charlotte Bobcats
2008-11-18,2008-11-20,Atlanta Hawks,Indiana Pacers
2008-11-18,2008-11-20,Toronto Raptors,Orlando Magic
2008-11-18,2008-11-20,Miami Heat,Washington Wizards
2008-11-18,2008-11-20,New York Knicks,Boston Celtics
2008-11-18,2008-11-20,Cleveland Cavaliers,New Jersey Nets
2008-11-18,2008-11-20,Sacramento Kings,Memphis Grizzlies
2008-11-18,2008-11-20,Milwaukee Bucks,Denver Nuggets
2008-11-18,2008-11-20,Portland Trail Blazers,Golden State Warriors
2008-11-18,2008-11-20,Chicago Bulls,Los Angeles Lakers
2008-11-19,2008-11-21,Washington Wizards,Atlanta Hawks
2008-11-19,2008-11-21,Cleveland Cavaliers,Detroit Pistons
2008-11-19,2008-11-21,Toronto Raptors,Miami Heat
2008-11-19,2008-11-21,Dallas Mavericks,Houston Rockets
2008-11-19,2008-11-21,Philadelphia 76ers,Minnesota Timberwolves
2008-11-19,2008-11-21,Sacramento Kings,New Orleans Hornets
2008-11-19,2008-11-21,Los Angeles Clippers,Oklahoma City Thunder
2008-11-19,2008-11-21,Denver Nuggets,San Antonio Spurs
2008-11-19,2008-11-21,Milwaukee Bucks,Utah Jazz
2008-11-19,2008-11-21,Chicago Bulls,Portland Trail Blazers
2008-11-20,2008-11-22,Detroit Pistons,Boston Celtics
2008-11-20,2008-11-22,Los Angeles Lakers,Phoenix Suns
2008-11-21,2008-11-23,Orlando Magic,Indiana Pacers
2008-11-21,2008-11-23,Los Angeles Clippers,Philadelphia 76ers
2008-11-21,2008-11-23,New Jersey Nets,Toronto Raptors
2008-11-21,2008-11-23,Houston Rockets,Washington Wizards
2008-11-21,2008-11-23,Charlotte Bobcats,Atlanta Hawks
2008-11-21,2008-11-23,Boston Celtics,Minnesota Timberwolves
2008-11-21,2008-11-23,Memphis Grizzlies,Dallas Mavericks
2008-11-21,2008-11-23,New York Knicks,Milwaukee Bucks
2008-11-21,2008-11-23,Utah Jazz,San Antonio Spurs
2008-11-21,2008-11-23,New Orleans Hornets,Oklahoma City Thunder
2008-11-21,2008-11-23,Portland Trail Blazers,Sacramento Kings
2008-11-21,2008-11-23,Chicago Bulls,Golden State Warriors
2008-11-21,2008-11-23,Denver Nuggets,Los Angeles Lakers
2008-11-22,2008-11-24,Milwaukee Bucks,Charlotte Bobcats
2008-11-22,2008-11-24,Houston Rockets,Orlando Magic
2008-11-22,2008-11-24,Atlanta Hawks,Cleveland Cavaliers
2008-11-22,2008-11-24,Indiana Pacers,Miami Heat
2008-11-22,2008-11-24,Los Angeles Clippers,New Jersey Nets
2008-11-22,2008-11-24,Washington Wizards,New York Knicks
2008-11-22,2008-11-24,Utah Jazz,Memphis Grizzlies
2008-11-22,2008-11-24,Oklahoma City Thunder,New Orleans Hornets
2008-11-22,2008-11-24,Portland Trail Blazers,Phoenix Suns
2008-11-23,2008-11-25,Boston Celtics,Toronto Raptors
2008-11-23,2008-11-25,Golden State Warriors,Philadelphia 76ers
2008-11-23,2008-11-25,Minnesota Timberwolves,Detroit Pistons
2008-11-23,2008-11-25,Chicago Bulls,Denver Nuggets
2008-11-23,2008-11-25,Sacramento Kings,Los Angeles Lakers
2008-11-24,2008-11-26,Philadelphia 76ers,Charlotte Bobcats
2008-11-24,2008-11-26,Milwaukee Bucks,Orlando Magic
2008-11-24,2008-11-26,Houston Rockets,Miami Heat
2008-11-24,2008-11-26,San Antonio Spurs,Memphis Grizzlies
2008-11-24,2008-11-26,Chicago Bulls,Utah Jazz
2008-11-24,2008-11-26,Sacramento Kings,Portland Trail Blazers
2008-11-24,2008-11-26,New Orleans Hornets,Los Angeles Clippers
2008-11-25,2008-11-27,Golden State Warriors,Washington Wizards
2008-11-25,2008-11-27,Cleveland Cavaliers,New York Knicks
2008-11-25,2008-11-27,Phoenix Suns,Oklahoma City Thunder
2008-11-25,2008-11-27,Indiana Pacers,Dallas Mavericks
2008-11-25,2008-11-27,New Jersey Nets,Los Angeles Lakers
2008-11-26,2008-11-28,Milwaukee Bucks,Atlanta Hawks
2008-11-26,2008-11-28,Oklahoma City Thunder,Cleveland Cavaliers
2008-11-26,2008-11-28,Charlotte Bobcats,Toronto Raptors
2008-11-26,2008-11-28,Golden State Warriors,Boston Celtics
2008-11-26,2008-11-28,Orlando Magic,Philadelphia 76ers
2008-11-26,2008-11-28,New York Knicks,Detroit Pistons
2008-11-26,2008-11-28,Phoenix Suns,Minnesota Timberwolves
2008-11-26,2008-11-28,Indiana Pacers,Houston Rockets
2008-11-26,2008-11-28,Chicago Bulls,San Antonio Spurs
2008-11-26,2008-11-28,Memphis Grizzlies,Utah Jazz
2008-11-26,2008-11-28,Miami Heat,Portland Trail Blazers
2008-11-26,2008-11-28,New Jersey Nets,Sacramento Kings
2008-11-26,2008-11-28,Denver Nuggets,Los Angeles Clippers
2008-11-27,2008-11-29,Orlando Magic,Washington Wizards
2008-11-27,2008-11-29,New Orleans Hornets,Denver Nuggets
2008-11-28,2008-11-30,Atlanta Hawks,Toronto Raptors
2008-11-28,2008-11-30,Philadelphia 76ers,Boston Celtics
2008-11-28,2008-11-30,Golden State Warriors,Cleveland Cavaliers
2008-11-28,2008-11-30,Milwaukee Bucks,Detroit Pistons
2008-11-28,2008-11-30,Charlotte Bobcats,Indiana Pacers
2008-11-28,2008-11-30,Minnesota Timberwolves,Oklahoma City Thunder
2008-11-28,2008-11-30,Miami Heat,Phoenix Suns
2008-11-28,2008-11-30,Memphis Grizzlies,San Antonio Spurs
2008-11-28,2008-11-30,Sacramento Kings,Utah Jazz
2008-11-28,2008-11-30,New Orleans Hornets,Portland Trail Blazers
2008-11-28,2008-11-30,Dallas Mavericks,Los Angeles Lakers
2008-11-29,2008-12-1,Boston Celtics,Charlotte Bobcats
2008-11-29,2008-12-1,Indiana Pacers,Orlando Magic
2008-11-29,2008-12-1,Atlanta Hawks,Washington Wizards
2008-11-29,2008-12-1,Golden State Warriors,New York Knicks
2008-11-29,2008-12-1,Oklahoma City Thunder,Memphis Grizzlies
2008-11-29,2008-12-1,Denver Nuggets,Minnesota Timberwolves
2008-11-29,2008-12-1,San Antonio Spurs,Houston Rockets
2008-11-29,2008-12-1,Cleveland Cavaliers,Milwaukee Bucks
